Indicator Name,Country Name,Year,Value
Account Executive,Payment Adjustmnet,2020-Q3,
Account Executive,Payment Adjustmnet,2020-Q3,
Account Executive,Payment Adjustmnet,2020-Q3,
Senior Account Executive,Payment Adjustmnet,2020-Q3,
Regional Sales Manager AE,Payment Adjustmnet,2020-Q3,
Account Executive,Payment Adjustmnet,2020-Q3,
Account Executive,Payment Adjustmnet,2020-Q3,
Account Executive,Payment Adjustmnet,2020-Q3,
Account Executive,Payment Adjustmnet,2020-Q3,
Account Executive,Payment Adjustmnet,2020-Q3,
Account Executive,Payment Adjustmnet,2020-Q3,
Account Executive,Payment Adjustmnet,2020-Q3,
Outside Sales Director,Payment Adjustmnet,2020-Q3,
Regional Sales Manager AE,Payment Adjustmnet,2020-Q3,
Senior Account Executive,Payment Adjustmnet,2020-Q3,
Account Executive,Payment Adjustmnet,2020-Q3,
Account Executive,Payment Adjustmnet,2020-Q3,
Account Executive,Payment Adjustmnet,2020-Q3,
Sales Executive,Payment Adjustmnet,2020-Q3,
Retail Sales Director,Payment Adjustmnet,2020-Q3,
Regional Sales Manager AE,Payment Adjustmnet,2020-Q3,
Senior Account Executive,Payment Adjustmnet,2020-Q3,
Account Executive,Payment Adjustmnet,2020-Q3,
Senior Account Executive,Payment Adjustmnet,2020-Q3,
Senior Account Executive,Payment Adjustmnet,2020-Q3,
Senior Account Executive,Payment Adjustmnet,2020-Q3,
Senior Sales Executive,Payment Adjustmnet,2020-Q3,
Senior Sales Executive,Payment Adjustmnet,2020-Q3,
Health Care Sales Director,Payment Adjustmnet,2020-Q3,
Regional Sales Manager AE,Payment Adjustmnet,2020-Q3,
Senior Account Executive,Payment Adjustmnet,2020-Q3,
Account Executive,Payment Adjustmnet,2020-Q3,
Senior Account Executive,Payment Adjustmnet,2020-Q3,
Senior Account Executive,Payment Adjustmnet,2020-Q3,
Senior Sales Executive,Payment Adjustmnet,2020-Q3,
SMB Manager,Payment Adjustmnet,2020-Q3,
SMB Representative,Payment Adjustmnet,2020-Q3,
SMB Representative,Payment Adjustmnet,2020-Q3,
SMB Representative,Payment Adjustmnet,2020-Q3,
SMB Representative,Payment Adjustmnet,2020-Q3,
SMB Representative,Payment Adjustmnet,2020-Q3,
SMB Representative,Payment Adjustmnet,2020-Q3,
SMB Representative,Payment Adjustmnet,2020-Q3,
Outside Sales Director,Payment Adjustmnet,2020-Q3,
Regional Sales Manager SE,Payment Adjustmnet,2020-Q3,
Sales Executive,Payment Adjustmnet,2020-Q3,
Senior Sales Executive,Payment Adjustmnet,2020-Q3,
Sales Executive,Payment Adjustmnet,2020-Q3,
Senior Sales Executive,Payment Adjustmnet,2020-Q3,
Sales Executive,Payment Adjustmnet,2020-Q3,
Senior Director National Field Sales,Payment Adjustmnet,2020-Q4,
Outside Sales Director - Central Canada,Payment Adjustmnet,2020-Q4,
Regional Sales Manager AE,Payment Adjustmnet,2020-Q4,
Senior Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Senior Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Regional Sales Manager AE,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Senior Account Executive,Payment Adjustmnet,2020-Q4,
Senior Account Executive,Payment Adjustmnet,2020-Q4,
Regional Sales Manager AE,Payment Adjustmnet,2020-Q4,
Senior Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Outside Sales Director,Payment Adjustmnet,2020-Q4,
Regional Sales Manager AE,Payment Adjustmnet,2020-Q4,
Senior Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Senior Account Executive PQ Govt. Rep.,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Senior Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Regional Sales Manager AE,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Senior Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Inside Sales Director,Payment Adjustmnet,2020-Q4,
Inside Sales Manager,Payment Adjustmnet,2020-Q4,
Inside Sales Representative,Payment Adjustmnet,2020-Q4,
Inside Sales Representative,Payment Adjustmnet,2020-Q4,
Inside Sales Representative,Payment Adjustmnet,2020-Q4,
Inside Sales Representative,Payment Adjustmnet,2020-Q4,
Inside Sales Account Manager,Payment Adjustmnet,2020-Q4,
Inside Sales Representative,Payment Adjustmnet,2020-Q4,
Inside Sales Account Manager,Payment Adjustmnet,2020-Q4,
Inside Sales Account Manager,Payment Adjustmnet,2020-Q4,
Inside Sales Representative,Payment Adjustmnet,2020-Q4,
Inside Sales Manager,Payment Adjustmnet,2020-Q4,
Inside Sales Representative,Payment Adjustmnet,2020-Q4,
Inside Sales Representative,Payment Adjustmnet,2020-Q4,
Inside Sales Representative,Payment Adjustmnet,2020-Q4,
Inside Sales Account Manager,Payment Adjustmnet,2020-Q4,
Inside Sales Representative,Payment Adjustmnet,2020-Q4,
Inside Sales Account Manager,Payment Adjustmnet,2020-Q4,
Inside Sales Representative,Payment Adjustmnet,2020-Q4,
Inside Sales Manager - Hunter,Payment Adjustmnet,2020-Q4,
Inside Sales Account Manager Hunter,Payment Adjustmnet,2020-Q4,
Inside Sales Account Manager Hunter,Payment Adjustmnet,2020-Q4,
Inside Sales Account Manager Hunter,Payment Adjustmnet,2020-Q4,
Inside Sales Account Manager Hunter,Payment Adjustmnet,2020-Q4,
Inside Sales Manager - ISR,Payment Adjustmnet,2020-Q4,
Inside Sales Representative,Payment Adjustmnet,2020-Q4,
Inside Sales Representative,Payment Adjustmnet,2020-Q4,
Inside Sales Representative,Payment Adjustmnet,2020-Q4,
Inside Sales Representative,Payment Adjustmnet,2020-Q4,
Inside Sales Representative,Payment Adjustmnet,2020-Q4,
Inside Sales Representative,Payment Adjustmnet,2020-Q4,
Inside Sales Representative,Payment Adjustmnet,2020-Q4,
Inside Sales Representative,Payment Adjustmnet,2020-Q4,
Inside Sales Representative,Payment Adjustmnet,2020-Q4,
Inside Sales Representative,Payment Adjustmnet,2020-Q4,
Inside Sales Manager,Payment Adjustmnet,2020-Q4,
Inside Sales Account Manager,Payment Adjustmnet,2020-Q4,
Inside Sales Account Manager,Payment Adjustmnet,2020-Q4,
Inside Sales Account Manager,Payment Adjustmnet,2020-Q4,
Inside Sales Account Manager,Payment Adjustmnet,2020-Q4,
Inside Sales Account Manager,Payment Adjustmnet,2020-Q4,
Inside Sales Representative,Payment Adjustmnet,2020-Q4,
Inside Sales Account Manager,Payment Adjustmnet,2020-Q4,
Inside Sales Representative,Payment Adjustmnet,2020-Q4,
Inside Sales Account Manager,Payment Adjustmnet,2020-Q4,
Inside Sales Representative,Payment Adjustmnet,2020-Q4,
Inside Sales Manager,Payment Adjustmnet,2020-Q4,
Inside Sales Representative,Payment Adjustmnet,2020-Q4,
Outside Sales Director,Payment Adjustmnet,2020-Q4,
Regional Sales Manager AE,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Senior Account Executive,Payment Adjustmnet,2020-Q4,
Regional Sales Manager AE,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Outside Sales Director,Payment Adjustmnet,2020-Q4,
Regional Sales Manager AE,Payment Adjustmnet,2020-Q4,
Senior Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Sales Executive,Payment Adjustmnet,2020-Q4,
Retail Sales Director,Payment Adjustmnet,2020-Q4,
Regional Sales Manager AE,Payment Adjustmnet,2020-Q4,
Senior Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Senior Account Executive,Payment Adjustmnet,2020-Q4,
Senior Account Executive,Payment Adjustmnet,2020-Q4,
Senior Account Executive,Payment Adjustmnet,2020-Q4,
Senior Sales Executive,Payment Adjustmnet,2020-Q4,
Senior Sales Executive,Payment Adjustmnet,2020-Q4,
Health Care Sales Director,Payment Adjustmnet,2020-Q4,
Regional Sales Manager AE,Payment Adjustmnet,2020-Q4,
Senior Account Executive,Payment Adjustmnet,2020-Q4,
Account Executive,Payment Adjustmnet,2020-Q4,
Senior Account Executive,Payment Adjustmnet,2020-Q4,
Senior Account Executive,Payment Adjustmnet,2020-Q4,
Senior Sales Executive,Payment Adjustmnet,2020-Q4,
SMB Manager,Payment Adjustmnet,2020-Q4,
SMB Representative,Payment Adjustmnet,2020-Q4,
SMB Representative,Payment Adjustmnet,2020-Q4,
SMB Representative,Payment Adjustmnet,2020-Q4,
SMB Representative,Payment Adjustmnet,2020-Q4,
SMB Representative,Payment Adjustmnet,2020-Q4,
SMB Representative,Payment Adjustmnet,2020-Q4,
SMB Representative,Payment Adjustmnet,2020-Q4,
Outside Sales Director,Payment Adjustmnet,2020-Q4,
Regional Sales Manager SE,Payment Adjustmnet,2020-Q4,
Sales Executive,Payment Adjustmnet,2020-Q4,
Senior Sales Executive,Payment Adjustmnet,2020-Q4,
Sales Executive,Payment Adjustmnet,2020-Q4,
Senior Sales Executive,Payment Adjustmnet,2020-Q4,
Sales Executive,Payment Adjustmnet,2020-Q4,
